Id,SampleEventId,InputFileId,Type,Origin,TrophicMode,TaxonomicKingdom,TaxonomicOrder,TaxonomicFamily,TaxonomicGenus,TaxonomicSpecies,SamplePooling,StatisticalPooling,SampleSize,DevelopmentStage,GutClearance,OrganismMass,OrganismMassType,OrganismMassUnits,OrganismSizeNotes,OrganismSampled,TissueSampled,CarbonMean,CarbonStdev,CarbonUnits,CarbonMethod,CarbonMethodUrl,NitrogenMean,NitrogenStdev,NitrogenUnits,NitrogenMethod,NitrogenMethodUrl,PhosphorusMean,PhosphorusStdev,PhosphorusUnits,PhosphorusMethod,PhosphorusMethodUrl,CarbonToNitrogenRatio,CarbonToPhosphorusRatio,NitrogenToPhosphorusRatio,OtherElementsReported,Isotope13C,Isotope13CStDev,Isotope15N,Isotope15NStDev,OtherIsotopesReported,Chlorophyll,ChlorophyllUnits,ResourceQuantityReported,OrganismSampleId,Notes
4732,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00173178,AFDM,g_cm2,NA,whole_organism,NA,280.98929759,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,26.90980881,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.48207606,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.17717855,1503.14329614,123.43937392,TRUE,-28.97,NA,2.6,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.3""]}",NA
4733,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_cm2,NA,whole_organism,NA,133.73410224,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,11.0277951,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.10193267,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.14233062,3383.41245677,239.24009039,TRUE,-28.71,NA,2.04,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.4""]}",NA
4734,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_cm2,NA,whole_organism,NA,189.64141729,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,20.13476725,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.13398795,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.98383717,3650.00643873,332.30704182,TRUE,-30.83,NA,2.95,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.5""]}",NA
4735,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_cm2,NA,whole_organism,NA,222.43339568,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,18.90045719,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.05330424,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,13.7244576,10761.29189066,784.09596994,TRUE,-28.73,NA,2.04,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.6""]}",NA
4736,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_cm2,NA,whole_organism,NA,299.11746675,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,32.29177057,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.03647132,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.80232958,21150.29563732,1957.93837711,TRUE,-30.83,NA,3.79,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.7""]}",NA
4737,6265,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,138762.63,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,13673.77,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,28.81,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,11.83455029,12420.96776184,1049.55131027,TRUE,-28.83,NA,5.51,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170607.EPILITHON.8""]}",NA
4738,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00415628,AFDM,g_cm2,NA,whole_organism,NA,321.69144846,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,47.24838944,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.05174564,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,7.93999108,16032.15703402,2019.16562353,TRUE,-24.22,NA,4.44,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.1""]}",NA
4739,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,5.1953e-4,AFDM,g_cm2,NA,whole_organism,NA,120.39359933,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,35.81083749,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.07668329,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,3.92063514,4048.82327919,1032.69575812,TRUE,-29.75,NA,4.59,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.2""]}",NA
4740,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.0015586,AFDM,g_cm2,NA,whole_organism,NA,109.61258313,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,10.45121571,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.04426434,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.23097584,6386.05416796,522.12139497,TRUE,-25.81,NA,1.35,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.3""]}",NA
4741,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,5.1953e-4,AFDM,g_cm2,NA,whole_organism,NA,142.02311929,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,13.30169368,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.07746259,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.45144091,4728.1710965,379.72883064,TRUE,-27.29,NA,5.53,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.4""]}",NA
4742,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00103907,AFDM,g_cm2,NA,whole_organism,NA,123.31431837,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,13.27421031,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.02956151,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.83358812,10757.54126343,992.98045546,TRUE,-30.05,NA,4.84,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.5""]}",NA
4743,6266,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00129884,AFDM,g_cm2,NA,whole_organism,NA,432.8298005,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,40.00654613,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.19492934,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.61692736,5726.19462665,453.85016996,TRUE,-27.25,NA,5.32,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170719.EPILITHON.6""]}",NA
4744,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00173178,AFDM,g_cm2,NA,whole_organism,NA,633.5729946,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,59.68474647,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.16510806,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.37943465,9895.88284355,799.38083766,TRUE,-25.94,NA,4.45,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.1""]}",NA
4745,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,8.31e-6,AFDM,g_cm2,NA,whole_organism,NA,23.98806733,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.24700998,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.00704489,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.44966789,8781.06819552,705.32549723,TRUE,-28.46,NA,5.03,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.2""]}",NA
4746,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,5.819e-5,AFDM,g_cm2,NA,whole_organism,NA,22.76856359,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.49810973,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.01765835,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,7.59048825,3325.15260412,438.06834199,TRUE,-27.23,NA,5.04,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.3""]}",NA
4747,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,1.247e-5,AFDM,g_cm2,NA,whole_organism,NA,11.76299501,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.12432918,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.0013217,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.20090201,22951.57990757,1881.13795848,TRUE,-25.41,NA,6.59,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.4""]}",NA
4748,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,4.572e-5,AFDM,g_cm2,NA,whole_organism,NA,4.0864414,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.3915611,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.00513965,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.17063522,2050.39637931,168.47077765,TRUE,-28.67,NA,3.29,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.5""]}",NA
4749,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,2.078e-5,AFDM,g_cm2,NA,whole_organism,NA,27.87118703,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.25389776,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.6908e-4,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.42078035,194744.09289937,13504.40739818,TRUE,-26.75,NA,3.99,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.6""]}",NA
4750,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,1.3716e-4,AFDM,g_cm2,NA,whole_organism,NA,40.61393017,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.38309476,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.0569202,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.00001053,1840.07182105,131.43360262,TRUE,-25.21,NA,5.23,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.7""]}",NA
4751,6267,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,9.144e-5,AFDM,g_cm2,NA,whole_organism,NA,24.21164838,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.19519451,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.00287032,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.86230658,21753.0209166,1691.22239343,TRUE,-27.18,NA,4.84,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""OKSR.20170807.EPILITHON.8""]}",NA
4872,6283,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.002,AFDM,g_L,NA,whole_organism,NA,784.61,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,46.42,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.21,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,19.71134278,630.340159,31.97854992,TRUE,-29.4,NA,-9.21,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170625.PHYTOPLANKTON.3""]}",NA
4873,6284,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_L,NA,whole_organism,NA,290.1,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,42.54,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.41,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,7.9527577,219.39135991,27.58682815,TRUE,-31.54,NA,-6.53,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170726.PHYTOPLANKTON.3""]}",NA
4874,6285,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,1.6667e-4,AFDM,g_L,NA,whole_organism,NA,258.16,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,136.82,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.7,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,2.20042654,246.57631538,112.05841744,TRUE,-27.92,NA,-5.01,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170906.PHYTOPLANKTON.3""]}",NA
4893,6304,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.002,AFDM,g_L,NA,whole_organism,NA,913.08,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,50.42,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.36,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,21.1190071,700.80263015,33.18350274,TRUE,-26.55,NA,2.08,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170625.PHYTOPLANKTON.2""]}",NA
4894,6305,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,7.1429e-4,AFDM,g_L,NA,whole_organism,NA,295.81,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,43.94,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.03,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,7.85091556,25428.32579283,3238.89941242,TRUE,-31.37,NA,-3.88,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170726.PHYTOPLANKTON.2""]}",NA
4895,6306,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_L,NA,whole_organism,NA,877.71,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,96.88,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.79,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.56536302,811.28419149,76.78715724,TRUE,-27.1,NA,-4.01,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170906.PHYTOPLANKTON.2""]}",NA
4914,6325,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_L,NA,whole_organism,NA,914.48,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,73.57,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.89,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.49575911,816.0232623,56.29393096,TRUE,-31.33,NA,1.75,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170625.PHYTOPLANKTON.1""]}",NA
4915,6326,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_L,NA,whole_organism,NA,334.14,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,41.37,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.18,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,9.41912271,270.97393535,28.76848977,TRUE,-30.5,NA,-3.02,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170906.PHYTOPLANKTON.1""]}",NA
4934,6345,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,7.793e-4,AFDM,g_cm2,NA,whole_organism,NA,39.2869389,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.58987947,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.10889443,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,12.76250225,930.39784004,72.90089526,TRUE,-27.83,NA,7.42,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170726.EPILITHON.1""]}",NA
4941,6352,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00346356,AFDM,g_cm2,NA,whole_organism,NA,332.52878221,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,22.87214256,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.75254572,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,16.95469182,1139.52149733,67.20980303,TRUE,-29.08,NA,1.44,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""TOOK.20170625.EPILITHON.2""]}",NA
